STATION	NAME	LAT	LON	HGT	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OKT	NOV	DEZ	YEAR
4772	"Spangenberg-Bischofferod                "	51.116700	9.750000	315.000000	62.200000	50.500000	56.700000	64.100000	70.700000	85.600000	75.600000	70.100000	56.600000	55.700000	70.800000	74.600000	793.200000
4773	"Spechbach                               "	49.350000	8.883300	185.000000	81.100000	75.700000	73.800000	69.200000	88.600000	92.100000	99.200000	67.400000	73.300000	71.700000	83.100000	91.000000	966.100000
4774	"Spechtsbrunn                            "	50.493508	11.250823	680.000000	83.600000	69.300000	74.600000	76.600000	78.100000	85.200000	74.200000	79.700000	67.400000	71.100000	90.400000	99.000000	949.200000
4776	"Speyer                                  "	49.360024	8.421549	99.000000	43.100000	34.300000	37.900000	47.100000	70.200000	66.700000	61.400000	40.600000	47.500000	45.100000	48.200000	45.900000	588.000000
4778	"Spiegelau-Klingenbrunn                  "	48.916700	13.316700	823.000000	115.600000	92.500000	95.300000	74.700000	103.200000	122.900000	122.900000	114.600000	83.700000	81.100000	92.300000	130.800000	1229.600000
4780	"Spieserm_hle                            "	49.299729	7.158633	240.000000	84.000000	66.500000	80.200000	59.100000	84.700000	80.300000	73.900000	72.200000	66.800000	72.900000	94.400000	94.100000	929.100000
4781	"Spittwitz                               "	51.169856	14.278759	215.000000	50.500000	43.000000	39.400000	55.100000	68.700000	64.500000	60.100000	74.100000	50.800000	41.000000	50.000000	60.200000	657.400000
4782	"Sp_ren-Prussendorf                      "	51.603987	12.109275	87.000000	27.800000	25.600000	30.400000	37.400000	49.600000	59.300000	46.300000	53.000000	38.400000	34.200000	34.900000	34.400000	471.300000
4783	"Spohle                                  "	53.316700	8.066700	15.000000	67.600000	46.500000	59.600000	49.700000	57.400000	77.600000	73.800000	71.000000	70.300000	68.700000	79.800000	73.900000	795.900000
4784	"Spora-Ni_ma                             "	51.016555	12.277061	208.000000	32.100000	33.500000	37.800000	52.900000	57.900000	70.500000	56.000000	62.500000	44.900000	39.300000	38.900000	39.500000	565.700000
4785	"Spraitbach                              "	48.882084	9.771959	538.000000	99.700000	79.700000	81.800000	79.500000	99.800000	113.800000	86.200000	98.800000	72.500000	77.800000	93.400000	98.500000	1081.400000
4786	"Sprakensehl-Hagen                       "	52.769342	10.453409	110.000000	66.900000	50.300000	55.600000	54.100000	60.500000	78.800000	69.200000	69.500000	57.700000	49.200000	64.800000	73.500000	750.100000
4788	"Spremberg (Kl_ranlage)                  "	51.578710	14.372034	99.000000	45.500000	37.500000	39.400000	46.700000	58.400000	67.100000	54.300000	73.300000	48.400000	41.700000	49.200000	56.400000	617.900000
4789	"Spremberg (Talsperre)                   "	51.660101	14.392529	90.000000	37.300000	31.300000	35.500000	46.300000	55.700000	72.900000	56.300000	73.500000	46.800000	39.700000	44.600000	48.900000	588.700000
4790	"Springe                                 "	52.205394	9.566817	98.000000	70.400000	52.100000	63.200000	61.700000	67.700000	76.200000	74.100000	66.800000	57.500000	51.900000	70.500000	81.200000	793.100000
4792	"Sprockh_vel-Ha_linghausen               "	51.333300	7.283300	270.000000	102.600000	73.400000	91.500000	82.200000	79.200000	101.400000	95.400000	81.600000	82.300000	82.500000	101.400000	115.600000	1089.100000
4793	"Sausedlitz                              "	51.570393	12.426228	88.000000	36.600000	31.600000	35.900000	44.000000	52.800000	65.000000	54.500000	59.600000	41.100000	36.700000	41.800000	44.700000	544.300000
4796	"Quitzdorf am See - Sproitz (Talsperre)  "	51.281410	14.744208	160.000000	43.200000	37.200000	39.300000	48.900000	67.600000	68.800000	64.700000	75.300000	50.400000	51.600000	51.300000	56.400000	654.800000
4797	"Sankt Michaelis                         "	50.873780	13.278915	425.000000	74.100000	59.700000	68.500000	74.200000	77.900000	92.800000	89.300000	86.900000	69.600000	59.200000	70.100000	86.800000	909.100000
4798	"Sankt Bernhard                          "	50.460353	10.594718	470.000000	57.900000	51.500000	60.900000	62.300000	71.400000	95.000000	72.900000	73.200000	60.000000	54.200000	61.300000	74.600000	795.200000
4799	"Staaken/Brandbg.                        "	52.533300	13.133300	34.000000	44.600000	38.000000	37.600000	40.300000	59.500000	76.100000	61.100000	59.900000	45.300000	34.300000	50.100000	54.200000	601.200000
4800	"Stade                                   "	53.588300	9.481900	18.000000	63.000000	40.300000	55.300000	49.700000	57.400000	74.300000	82.200000	72.900000	68.700000	65.100000	75.200000	74.100000	778.100000
4801	"Stadelhofen                             "	50.006960	11.205154	460.000000	73.600000	60.100000	74.500000	64.500000	68.900000	96.000000	89.400000	63.600000	68.000000	68.100000	78.800000	91.600000	897.200000
4802	"Stadersand                              "	53.629539	9.525543	5.000000	58.000000	36.600000	50.800000	46.400000	56.000000	69.900000	80.800000	68.600000	65.300000	61.900000	68.800000	67.900000	731.000000
4803	"Butjadingen-Inte                        "	53.492638	8.376849	1.000000	59.800000	39.900000	53.100000	51.200000	57.800000	78.800000	80.000000	70.400000	68.200000	64.900000	80.200000	63.700000	768.000000
4806	"Stadtilm                                "	50.783174	11.088043	370.000000	31.300000	30.900000	40.200000	53.900000	65.100000	71.800000	55.700000	62.300000	44.500000	35.500000	39.500000	38.200000	568.900000
4807	"Stadtlauringen-Fuchsstadt               "	50.158041	10.404552	318.000000	52.300000	43.400000	48.800000	51.300000	60.100000	69.500000	61.600000	63.900000	51.300000	50.000000	57.100000	69.700000	678.800000
4808	"M_nnerstadt-Seubrigshausen              "	50.230732	10.320164	331.000000	46.900000	40.900000	43.200000	49.500000	57.900000	70.900000	57.600000	66.100000	45.100000	43.500000	56.100000	62.600000	640.300000
4809	"Stadtlengsfeld                          "	50.785168	10.124886	275.000000	48.500000	43.000000	54.800000	58.400000	64.800000	75.700000	60.600000	63.000000	50.800000	49.200000	57.200000	63.100000	689.100000
4810	"Stadtlohn                               "	51.997050	6.970734	60.000000	71.400000	48.100000	64.400000	52.700000	63.200000	75.600000	70.200000	70.200000	64.400000	58.400000	74.200000	80.600000	793.500000
4811	"Dorfprozelten                           "	49.772481	9.389505	133.000000	60.500000	54.600000	63.300000	58.900000	67.700000	84.100000	70.800000	68.200000	51.100000	54.800000	66.500000	76.500000	776.900000
4812	"Stadtroda                               "	50.851442	11.716501	245.000000	35.500000	33.800000	40.100000	58.100000	66.600000	74.000000	59.100000	71.000000	44.300000	39.000000	40.700000	41.800000	604.000000
4813	"Staffelstein-Vierzehnheiligen           "	50.117150	11.053658	360.000000	53.800000	43.700000	51.000000	55.700000	68.200000	78.100000	68.400000	67.600000	55.500000	51.000000	58.100000	66.200000	717.200000
4814	"Stahnsdorf                              "	52.390306	13.219389	40.000000	44.000000	36.700000	38.500000	42.400000	50.800000	69.200000	55.800000	59.100000	47.400000	35.500000	48.200000	54.300000	582.000000
4815	"Staitz (Talsperre Weida)                "	50.709888	11.988810	350.000000	40.900000	35.100000	45.400000	58.900000	63.200000	80.100000	61.900000	74.500000	50.300000	44.100000	43.800000	49.400000	647.600000
4816	"Stallwang                               "	49.056782	12.639545	390.000000	64.000000	53.800000	55.900000	49.400000	72.500000	95.100000	88.500000	87.800000	62.400000	56.000000	61.500000	77.700000	824.800000
4817	"Stammbach                               "	50.145750	11.687464	530.000000	91.400000	68.400000	76.100000	76.700000	81.800000	97.300000	96.100000	88.600000	70.400000	75.700000	88.700000	108.200000	1019.500000
4818	"Stammbach-Querenbach                    "	50.153050	11.740256	598.000000	92.900000	69.500000	79.200000	75.200000	76.400000	92.600000	92.900000	84.800000	68.500000	71.700000	89.600000	114.100000	1007.300000
4819	"Stammham-Appertshofen                   "	48.869295	11.464217	478.000000	47.400000	41.800000	40.100000	47.300000	70.800000	89.100000	79.300000	77.000000	53.900000	48.800000	51.200000	53.900000	700.500000
4820	"Kirchberg-Stangengr_n                   "	50.588505	12.451744	450.000000	48.400000	42.400000	43.600000	58.500000	60.700000	81.300000	72.300000	74.500000	52.800000	39.000000	50.100000	58.200000	681.900000
4821	"Arnstein-Ulzigerode                     "	51.679379	11.364116	217.000000	42.700000	36.000000	39.500000	49.600000	52.600000	59.300000	50.400000	48.900000	39.900000	36.300000	42.300000	47.000000	544.600000
4822	"Stapelburg                              "	51.902543	10.668689	225.000000	42.400000	36.900000	47.100000	56.800000	67.200000	82.100000	65.300000	69.200000	41.300000	38.900000	48.400000	47.900000	643.400000
4823	"Starkenberg                             "	51.006856	12.288760	260.000000	30.800000	31.500000	37.600000	51.400000	55.400000	67.700000	55.900000	66.600000	46.800000	40.000000	38.400000	39.300000	561.200000
4824	"Starnberg                               "	47.999973	11.354252	585.000000	67.000000	57.300000	64.600000	88.000000	112.200000	143.100000	124.400000	133.300000	89.400000	64.200000	74.400000	69.000000	1086.900000
4825	"Sta_furt                                "	51.861953	11.551355	67.000000	28.800000	27.700000	31.500000	38.700000	50.200000	58.400000	44.800000	57.900000	34.200000	30.100000	33.700000	36.000000	471.800000
4827	"Grassau                                 "	47.794124	12.485989	540.000000	111.300000	89.600000	103.000000	123.100000	155.600000	195.700000	193.200000	184.800000	129.000000	101.800000	113.800000	106.400000	1607.000000
4828	"Staudernheim                            "	49.776975	7.692753	141.000000	35.600000	35.800000	37.300000	39.900000	52.500000	58.600000	53.700000	51.500000	41.600000	42.600000	47.600000	42.900000	539.400000
4829	"Staufenberg-Treis                       "	50.671872	8.780811	225.000000	51.200000	41.700000	50.700000	47.500000	64.100000	66.200000	61.100000	57.500000	48.600000	53.200000	61.900000	67.300000	670.800000
4830	"Stavenhagen, Reuterstadt                "	53.700653	12.893007	50.000000	40.800000	28.400000	38.400000	38.700000	50.800000	65.700000	57.300000	54.100000	45.900000	36.000000	46.400000	47.100000	549.600000
4831	"Stechau                                 "	51.696988	13.469967	92.000000	40.000000	31.500000	35.400000	41.800000	51.200000	70.700000	53.800000	64.600000	46.400000	38.000000	45.500000	53.700000	572.600000
4832	"Stecklenberg                            "	51.734465	11.086728	160.000000	40.500000	37.200000	44.600000	46.100000	57.400000	61.000000	46.600000	52.300000	39.200000	34.300000	41.200000	44.500000	545.000000
4833	"Steddorf                                "	53.344571	9.394667	28.000000	64.700000	43.500000	53.700000	52.700000	61.600000	74.600000	75.100000	75.500000	66.700000	62.600000	72.500000	70.900000	774.200000
4834	"Steffeln                                "	50.288515	6.565717	490.000000	89.400000	65.700000	83.100000	64.600000	68.100000	68.800000	82.100000	72.600000	70.900000	81.200000	94.600000	105.200000	946.300000
4835	"Steffenberg-Quotshausen                 "	50.850000	8.466700	338.000000	83.900000	66.900000	74.400000	59.800000	66.000000	74.300000	73.200000	71.500000	59.300000	64.200000	80.300000	98.800000	872.700000
4836	"Stegelitz                               "	52.189418	11.905195	65.000000	38.900000	34.600000	40.600000	39.700000	48.600000	59.500000	48.500000	57.100000	39.900000	33.500000	42.200000	50.200000	533.300000
4838	"Steimbke                                "	52.655250	9.393275	40.000000	56.500000	42.400000	49.200000	49.000000	62.900000	77.000000	65.300000	69.500000	51.300000	45.400000	55.900000	62.600000	687.000000
4840	"Steinau                                 "	50.307420	9.443092	200.000000	68.800000	54.500000	63.900000	59.100000	63.700000	76.100000	64.400000	72.800000	61.100000	59.200000	74.700000	87.300000	805.500000
4841	"Steinau, Kr. Cuxhaven                   "	53.694589	8.873515	1.000000	57.900000	38.900000	51.200000	48.500000	55.300000	73.100000	85.200000	72.100000	70.100000	70.200000	75.100000	68.600000	766.200000
4842	"Steinau-Hintersteinau                   "	50.415707	9.469187	388.000000	86.900000	68.900000	81.600000	69.000000	80.900000	95.500000	85.900000	87.800000	70.300000	81.300000	96.400000	115.700000	1020.100000
4843	"Steinau-Marjo_                          "	50.262125	9.552177	245.000000	80.300000	62.900000	79.600000	69.500000	71.400000	86.400000	71.300000	76.200000	60.800000	69.900000	88.000000	100.500000	917.000000
4844	"Steinau-Ulmbach                         "	50.368611	9.421667	379.000000	75.900000	59.000000	69.900000	61.900000	72.100000	83.900000	76.300000	71.800000	63.700000	67.400000	84.100000	96.300000	882.300000
4845	"Steinbach                               "	51.199546	13.625156	179.000000	40.900000	35.700000	41.500000	51.000000	57.400000	65.200000	58.400000	72.900000	47.000000	39.000000	47.100000	49.200000	605.300000
4846	"Steinbach am Wald                       "	50.442414	11.375305	616.000000	97.700000	78.000000	82.500000	79.200000	80.700000	88.400000	78.600000	81.300000	65.300000	74.900000	98.400000	121.700000	1026.800000
4848	"Steinfeld-Sch_nfeld                     "	52.616368	11.739612	46.000000	41.000000	34.100000	37.700000	39.800000	48.900000	60.100000	53.600000	56.700000	44.700000	33.800000	44.200000	48.100000	542.600000
4849	"Steinfurt-Burgsteinfurt                 "	52.117259	7.341055	64.000000	71.700000	50.900000	63.300000	52.600000	64.600000	78.900000	73.400000	68.300000	63.000000	58.700000	74.400000	80.400000	799.900000
4850	"Steingaden-Lauterbach                   "	47.711210	10.875790	782.000000	76.400000	71.100000	80.500000	110.200000	151.800000	193.800000	178.700000	173.500000	119.100000	78.900000	88.000000	84.100000	1406.000000
4851	"Steinhagen                              "	54.226994	12.989378	21.000000	46.800000	33.300000	44.600000	40.500000	54.500000	62.600000	70.300000	62.400000	60.100000	47.900000	58.400000	53.700000	635.300000
4852	"Steinhagen-Brockhagen                   "	52.003530	8.345637	82.000000	65.500000	48.100000	59.000000	56.000000	70.300000	72.700000	74.700000	63.700000	62.800000	55.300000	68.200000	79.100000	775.500000
4853	"Steinhausen-Englisweiler                "	48.019383	9.944643	663.000000	56.500000	53.200000	58.000000	78.300000	96.800000	123.900000	115.100000	117.300000	80.300000	62.300000	71.500000	61.300000	974.400000
4854	"Neuhaus-Steinheid                       "	50.471384	11.084030	792.000000	107.400000	81.500000	94.300000	85.800000	81.900000	103.700000	91.500000	98.000000	91.800000	90.800000	112.900000	131.000000	1170.600000
4855	"Steinheim, Kreis H_xter                 "	51.883300	9.100000	144.000000	76.000000	54.400000	66.300000	57.500000	71.100000	80.500000	75.300000	72.300000	63.600000	52.600000	72.800000	88.100000	830.500000
4856	"Steinhorst                              "	53.722333	10.489289	56.000000	60.100000	42.500000	55.400000	47.600000	49.500000	67.900000	74.300000	68.500000	62.000000	57.600000	70.400000	72.600000	728.400000
4858	"Steinkirchen-Hofstarring                "	48.377274	12.092652	485.000000	49.900000	43.900000	50.200000	60.500000	96.600000	120.500000	106.600000	113.600000	70.900000	55.400000	61.700000	55.600000	885.400000
4859	"Steinmauern                             "	48.900000	8.200000	115.000000	68.900000	64.400000	61.400000	68.800000	93.300000	89.500000	71.200000	76.000000	68.700000	65.300000	77.400000	80.100000	885.100000
4860	"Steinrode-Werningerode                  "	51.499788	10.496521	295.000000	57.200000	44.300000	52.800000	54.800000	59.000000	75.800000	57.800000	61.900000	47.100000	45.100000	57.100000	67.100000	680.000000
4863	"Steinthaleben (Fernsehturm)             "	51.411696	11.076674	478.000000	38.700000	34.000000	41.500000	45.100000	56.000000	73.400000	58.000000	63.200000	46.500000	35.000000	42.000000	48.000000	581.500000
4864	"Kyffh_userland-Steinthaleben            "	51.395403	11.072835	380.000000	33.500000	30.000000	37.100000	42.500000	54.500000	73.000000	53.700000	59.200000	40.800000	35.200000	41.900000	42.800000	544.300000
4865	"Steinwiesen                             "	50.304643	11.462915	374.000000	84.500000	64.600000	70.400000	68.400000	76.900000	85.800000	76.800000	76.500000	66.000000	69.500000	79.000000	113.900000	932.400000
4867	"Tanna-Spielmes                          "	50.463837	11.933261	544.000000	45.500000	43.600000	47.000000	60.700000	72.300000	87.400000	67.500000	75.600000	52.800000	46.100000	51.400000	59.200000	709.200000
4868	"Stempeda                                "	51.533087	10.901459	242.000000	49.700000	40.500000	46.200000	44.600000	56.300000	66.100000	53.400000	61.600000	43.300000	39.800000	53.100000	59.100000	613.600000
4871	"Sternberg                               "	53.708744	11.829876	25.000000	50.300000	33.600000	42.800000	46.000000	51.400000	65.000000	73.700000	53.200000	51.600000	41.300000	55.900000	59.400000	624.100000
4872	"Sternenfels                             "	49.050361	8.845890	320.000000	52.100000	55.000000	55.100000	64.500000	81.800000	86.300000	75.700000	75.900000	56.100000	58.700000	67.700000	61.400000	790.200000
4873	"Sterup                                  "	54.733300	9.733300	40.000000	65.300000	40.800000	49.200000	47.300000	53.600000	66.300000	77.800000	75.300000	74.300000	72.100000	87.000000	72.900000	782.000000
4874	"Stetten, Kreis Donnersberg              "	49.671088	8.095795	245.000000	35.100000	35.300000	35.200000	41.200000	51.200000	55.900000	63.800000	52.800000	37.500000	39.200000	47.600000	41.300000	536.200000
4875	"Stetten-Frohnstetten                    "	48.141708	9.096478	779.000000	55.100000	56.100000	51.800000	62.800000	85.700000	109.200000	81.700000	89.900000	64.100000	57.600000	62.900000	60.900000	837.700000
4876	"Steutz                                  "	51.875555	12.079074	70.000000	34.300000	29.600000	37.000000	42.600000	50.800000	62.600000	50.200000	61.800000	42.800000	37.200000	41.100000	46.400000	536.500000
4877	"Stiefenhofen                            "	47.597431	9.985542	835.000000	124.600000	116.000000	120.300000	145.300000	180.100000	216.600000	200.000000	204.600000	141.100000	120.100000	138.600000	128.400000	1835.600000
4878	"Oberharz am Brocken-Stiege              "	51.664645	10.881071	504.000000	79.300000	58.400000	70.200000	59.600000	63.200000	82.500000	57.600000	65.800000	53.900000	59.100000	76.100000	89.200000	814.900000
4879	"Stillnau                                "	48.700000	10.616700	495.000000	33.600000	33.000000	29.000000	45.100000	71.600000	88.600000	73.200000	72.500000	51.000000	38.500000	42.400000	39.700000	618.100000
4883	"Frankenfeld-Hedern                      "	52.765856	9.404617	18.000000	54.900000	41.900000	51.900000	46.500000	62.300000	72.200000	68.500000	69.700000	55.100000	46.900000	59.700000	61.500000	691.200000
4884	"St_ckey                                 "	51.533300	10.516700	225.000000	49.300000	40.100000	50.600000	54.800000	59.700000	80.300000	57.500000	64.100000	51.100000	43.700000	56.900000	68.900000	677.000000
4885	"St_ppach                                "	49.566700	11.433300	500.000000	98.700000	79.100000	84.200000	78.900000	82.300000	94.500000	92.000000	84.300000	78.900000	75.200000	82.200000	108.300000	1038.600000
4887	"St_tten                                 "	48.665709	9.864648	733.800000	78.300000	67.600000	70.500000	87.700000	108.800000	135.100000	100.800000	107.200000	75.200000	72.000000	83.200000	82.000000	1068.500000
4888	"Stohl                                   "	54.466700	10.133300	32.000000	58.900000	35.600000	45.400000	46.000000	49.700000	65.900000	76.800000	68.000000	66.300000	59.800000	73.400000	60.800000	706.800000
4889	"Stolberg-Schevenh_tte                   "	50.775659	6.323553	182.000000	66.800000	60.800000	68.500000	65.200000	75.100000	79.800000	73.900000	68.700000	61.900000	59.000000	73.000000	76.200000	828.900000
4890	"Stolberg/Harz                           "	51.566700	10.966700	360.000000	65.600000	54.300000	61.900000	55.700000	61.400000	74.200000	60.700000	64.600000	49.200000	52.000000	66.200000	81.700000	747.400000
4891	"Stolk                                   "	54.598328	9.544128	50.000000	72.000000	44.300000	56.100000	51.700000	60.700000	74.600000	83.900000	76.400000	82.400000	90.700000	97.000000	75.900000	865.600000
4892	"Stollberg/Erzg. (Talsperre)             "	50.715694	12.805589	430.000000	63.100000	53.900000	62.300000	75.800000	83.500000	102.300000	89.500000	89.200000	70.400000	58.000000	62.500000	74.100000	884.700000
4893	"Stolpe                                  "	53.358183	11.738197	75.000000	43.100000	33.400000	41.200000	45.500000	47.400000	67.700000	73.200000	59.700000	48.200000	38.300000	50.600000	53.700000	601.900000
4895	"Stolpen                                 "	51.041200	14.085600	260.000000	52.700000	42.600000	43.900000	53.600000	66.800000	69.500000	67.700000	82.800000	57.300000	48.600000	55.300000	64.600000	705.400000
4898	"Storkow                                 "	52.246129	13.939582	39.000000	36.600000	30.600000	31.900000	37.600000	56.100000	60.500000	50.400000	53.700000	41.700000	34.800000	40.200000	45.700000	519.900000
4899	"Straach                                 "	51.950551	12.601193	120.000000	47.900000	40.700000	44.100000	46.800000	52.000000	61.700000	48.900000	62.700000	45.400000	41.800000	49.200000	62.400000	603.700000
4900	"Straelen                                "	51.440583	6.267161	45.000000	58.100000	41.300000	60.600000	51.400000	67.600000	74.900000	71.500000	62.900000	52.800000	53.700000	64.700000	64.300000	724.000000
4902	"Stralsund                               "	54.296602	13.061488	13.000000	51.500000	33.900000	44.700000	42.800000	52.200000	60.400000	72.400000	67.800000	59.300000	55.300000	58.700000	57.100000	656.100000
4903	"Strande                                 "	54.455248	10.197324	2.000000	67.700000	38.600000	51.800000	46.400000	52.800000	61.000000	77.100000	66.300000	64.600000	64.300000	75.800000	64.000000	730.400000
4904	"Strasburg                               "	53.517235	13.737977	65.000000	44.400000	30.700000	41.000000	38.600000	55.600000	62.000000	60.800000	61.200000	45.600000	36.900000	48.600000	48.400000	573.800000
4905	"Stra_ bei Geratskirchen                 "	48.336863	12.607363	502.000000	55.900000	52.300000	55.300000	64.200000	96.500000	121.700000	104.400000	112.400000	70.400000	56.100000	64.400000	66.000000	919.600000
4906	"Stra_berg                               "	51.613978	11.046936	400.000000	67.100000	53.200000	62.500000	53.900000	63.200000	70.600000	56.400000	63.400000	46.200000	47.000000	66.500000	77.100000	727.100000
4907	"Stra_kirchen                            "	48.830108	12.713439	326.000000	54.100000	47.100000	47.000000	46.700000	68.800000	85.300000	76.100000	90.800000	60.100000	50.400000	55.500000	60.800000	742.600000
4908	"Stra_lach-M_hlthal                      "	47.996894	11.485527	566.000000	66.100000	57.800000	62.700000	88.800000	112.700000	142.900000	132.200000	126.600000	84.700000	64.700000	73.000000	68.200000	1080.400000
4910	"Straubing-Ittling                       "	48.882302	12.638449	318.000000	49.000000	44.000000	41.400000	44.300000	68.400000	75.900000	75.200000	77.100000	61.000000	46.800000	54.100000	58.300000	695.500000
4911	"Straubing                               "	48.827541	12.559776	350.000000	57.000000	47.100000	50.000000	50.900000	76.300000	91.200000	85.300000	86.300000	64.300000	54.000000	59.700000	61.600000	783.500000
4912	"Strausberg                              "	52.588376	13.928872	81.000000	46.500000	36.300000	36.200000	38.900000	56.900000	68.800000	54.000000	62.000000	45.600000	36.300000	50.500000	54.900000	587.000000
4913	"Strau_furt                              "	51.166700	10.983300	150.000000	27.700000	24.800000	30.600000	39.000000	50.500000	57.900000	45.900000	54.700000	35.300000	30.500000	35.200000	36.100000	468.100000
4915	"Strehla                                 "	51.364023	13.226412	95.000000	37.300000	31.900000	35.900000	46.200000	51.000000	64.500000	50.200000	63.300000	44.900000	37.800000	42.300000	47.700000	553.100000
4917	"Stromberg, Kreis Warendorf              "	51.800000	8.200000	145.000000	67.100000	49.800000	65.000000	61.900000	75.700000	79.400000	84.200000	77.700000	63.600000	54.900000	73.900000	82.800000	835.900000
4918	"Stromberg                               "	49.946832	7.782981	297.000000	47.700000	43.600000	45.700000	45.400000	59.900000	62.700000	56.900000	56.900000	46.100000	50.800000	61.900000	57.200000	634.900000
4920	"Beverstedt                              "	53.425244	8.804026	3.000000	65.600000	41.100000	54.400000	51.000000	66.700000	81.500000	82.700000	76.200000	71.900000	68.900000	77.900000	72.700000	810.600000
4921	"St_cken                                 "	52.245821	13.079414	39.000000	40.000000	33.100000	34.000000	40.300000	53.800000	57.700000	44.300000	54.900000	39.800000	32.400000	43.100000	48.300000	521.700000
4922	"St_denitz                               "	52.888098	12.276546	28.000000	48.000000	31.700000	39.900000	40.500000	46.200000	57.300000	55.300000	52.900000	44.100000	35.800000	46.500000	51.900000	550.200000
4923	"St_hlingen-Eberfingen                   "	47.722211	8.422160	465.000000	84.600000	78.300000	67.600000	67.300000	78.300000	95.500000	85.700000	90.300000	63.700000	69.800000	84.700000	91.800000	957.400000
4925	"St_tzerbach                             "	50.635189	10.862278	600.000000	69.400000	58.600000	75.800000	75.300000	72.000000	96.600000	72.900000	85.700000	68.300000	70.000000	85.300000	88.500000	918.100000
4926	"Stuttgart (Neckartal)                   "	48.789592	9.216739	224.000000	38.500000	38.300000	35.800000	54.100000	79.900000	95.600000	61.900000	78.600000	49.400000	39.100000	50.800000	42.700000	664.600000
4927	"Stuttgart-Stadt                         "	48.769294	9.181444	286.000000	41.500000	39.700000	41.300000	56.400000	82.600000	92.900000	67.000000	78.500000	52.500000	40.400000	52.700000	45.600000	691.000000
4928	"Stuttgart (Schnarrenberg)               "	48.828085	9.200028	314.300000	37.500000	34.600000	39.200000	53.600000	83.600000	93.200000	63.000000	76.000000	53.300000	40.600000	48.200000	40.700000	663.600000
4931	"Stuttgart-Echterdingen                  "	48.688307	9.223535	371.000000	43.800000	42.400000	43.700000	59.600000	81.900000	95.700000	69.900000	79.300000	56.500000	43.400000	54.900000	47.600000	718.900000
4932	"Stuttgart-Feuerbach                     "	48.800000	9.150000	318.000000	44.300000	40.500000	47.300000	57.400000	80.100000	94.000000	63.200000	78.500000	52.600000	42.500000	52.900000	48.200000	701.600000
4933	"Stuttgart-Hohenheim                     "	48.709127	9.214712	401.000000	38.900000	37.500000	39.700000	55.800000	80.000000	90.300000	67.800000	80.000000	48.700000	43.100000	51.700000	45.500000	679.000000
4934	"Stuttgart-Rohr                          "	48.718400	9.095857	500.000000	49.500000	50.600000	51.600000	65.100000	86.200000	106.800000	75.600000	72.300000	58.300000	46.700000	65.300000	54.400000	782.300000
4935	"Stuttgart-Weilimdorf                    "	48.816568	9.105196	320.000000	49.600000	50.400000	54.600000	66.100000	89.800000	103.900000	71.100000	82.600000	61.100000	47.800000	61.500000	51.600000	789.900000
4936	"Sudelfeld                               "	47.666700	12.000000	1195.000000	116.500000	93.500000	107.300000	131.300000	171.300000	236.300000	248.500000	231.300000	136.100000	102.900000	117.100000	109.300000	1801.600000
4937	"Sudelfeld (Polizeiheim)                 "	47.676334	12.056351	1070.000000	82.700000	82.200000	95.500000	103.700000	152.300000	204.200000	195.100000	199.200000	112.000000	84.700000	98.300000	113.100000	1522.900000
4938	"Suderburg                               "	52.902427	10.434310	70.000000	64.700000	43.300000	55.000000	54.300000	60.600000	73.000000	64.800000	65.600000	55.600000	49.600000	66.400000	70.400000	723.300000
4940	"S_dbrookmerland-Bedekamp                "	53.433300	7.300000	0.000000	62.800000	39.600000	54.200000	48.300000	57.700000	69.000000	77.000000	77.800000	69.700000	70.800000	78.500000	69.100000	774.700000
4941	"Wesselburen                             "	54.210148	8.918939	2.000000	61.300000	37.500000	47.700000	44.600000	57.000000	70.000000	81.700000	77.900000	88.700000	89.100000	96.800000	72.700000	825.200000
4942	"S_derstapel                             "	54.350055	9.227182	10.000000	73.500000	44.300000	54.700000	50.700000	55.400000	67.800000	81.300000	76.000000	88.600000	90.000000	101.300000	84.700000	868.200000
4943	"Bothel-Rahnhorst                        "	52.987800	9.361700	53.000000	62.800000	43.800000	53.800000	50.700000	65.400000	76.100000	76.700000	78.000000	60.200000	55.800000	64.500000	70.800000	758.600000
4944	"S_lze, Bad                              "	54.098406	12.674132	5.000000	54.600000	33.300000	46.400000	43.200000	51.400000	67.600000	70.100000	59.600000	57.900000	53.300000	58.100000	60.100000	655.600000
4945	"S_lzhayn                                "	51.600000	10.683300	314.000000	92.000000	67.000000	77.200000	63.700000	65.900000	93.400000	70.100000	67.600000	61.900000	60.900000	89.000000	102.900000	911.800000
4946	"Schweitenkirchen-S_nzhausen             "	48.515136	11.654195	499.000000	46.300000	42.800000	43.200000	55.200000	80.700000	103.500000	94.900000	85.500000	61.400000	47.100000	51.800000	47.600000	759.900000
4948	"Bruchhausen Vilsen Berxen               "	52.834128	8.959541	24.000000	52.900000	37.000000	48.900000	44.900000	54.000000	63.400000	58.400000	66.500000	51.400000	50.100000	57.700000	60.100000	645.500000
4949	"Sugenheim                               "	49.600305	10.439054	313.000000	43.700000	39.500000	42.400000	47.200000	62.900000	71.500000	59.800000	63.100000	48.000000	43.100000	44.800000	50.200000	616.100000
4951	"Suhl,  Nst                              "	50.595193	10.690104	450.000000	78.300000	66.800000	72.000000	66.700000	72.000000	94.400000	75.900000	75.900000	62.700000	64.600000	79.300000	100.500000	909.200000
